investor_uuid,investor_name
834b1a88-bba1-221c-90df-c202c5735fec,Angel Capital Management
cd4cf757-8ac3-4be5-8227-30b5d3764b54,Laetitia Garriott de Cayeux
b037b1fb-2c4c-411d-b846-b5d06322a90e,Pink Salt Ventures
ef2bf382-9750-4ba6-b32d-184a3a16488b,Allison Barr Allen
0e0f03a8-bde3-6938-a5a5-2ef62f9c44fb,Justin Overdorff
72568e3b-4092-4116-a37b-f974c9df2989,First Trust Capital Partners
e8052e42-8e2c-5dc5-555e-d5730ef5680b,Henit Vitos
95552a24-4eff-4587-8845-9c7264d0bc54,Saola Ventures
6f877599-3801-9429-31dd-d17868824a6d,Everblue Management
f2488008-bf64-4d97-a0ae-1db6caa3bac1,Bilişim Vadisi
7d672256-94cf-ae61-4ed0-cd71d77d07f1,Stewart Alsop
340b3e0d-b4dc-4cdc-953e-5fa68bf9ba3c,Beyond Capital
198f24a8-7299-7da4-9ca3-3e5a8cbc15e9,Bennett Fisher
83df9781-7c3c-4121-af9a-cc069cdeba11,Eudaimonia Capital
9a5e7a62-22dc-4603-a153-ff4795fbca85,New Agrarian
6664bfdb-de3a-bdab-56bc-02d3c5b51840,Mary Tolan
484b6523-8851-43c7-ae92-f3ea6afbea7d,Upper Capital
d2f90630-89ad-49ad-97d3-28f351357869,topology
f5183f9b-c543-4b58-addc-736380303f4b,Raj Gupta
39392aa6-9773-4f5d-a0dc-65ccd4651456,Annie Upper
6dc789da-e128-30c5-cbb9-67e037144a6c,Beverly Capital
1b762f4c-9076-bb80-3889-6419e5f69f51,Start Fund
470078ae-cb2b-2e6f-91ab-1f536b39dda3,Josh Weiner
737d2624-9d04-44b3-af90-be3d80a26203,Ted Raad
c2d9254f-d100-6229-380c-2490a34a52d3,Jefferies Financial Group
85d1babb-5d24-dbc3-830c-8d65652f46ce,Thrive Global
9cd6fad0-680a-d15e-1587-6e9c316fc7fc,Blue Ridge Foundation
9654405c-0f39-0868-a20d-19f079d15993,Plains Angels
15b1c729-04ba-93b3-c9ea-2a1c9be601a5,Micheal Berro
9bcf432d-71d8-4912-97af-9ea323087499,NextGen Ventures
aeb8b534-0a0d-aa5c-b251-056ba5d46cca,Jim Ramo
dd897ded-b281-4c48-8fdc-15cad516fc76,Starship Ventures
730d5512-d8a2-e625-3e35-0b46390c9ea8,Ed Baker
b3c8cdfd-ae49-486e-b607-e3bfdb4c3330,Ofek Lavian
02146710-a428-4055-91f9-8394077ab3b2,MyVentures VC
8218d3a3-2b2a-43f9-8a55-c7ecd5a0c8e5,ANJ Ventures
33802916-030b-cf76-a729-77d5e44cc641,DGNL Ventures
daaa0d7e-7617-5159-c4c6-fd87cc6268ea,Steelhouse Ventures
626a7ed1-54e0-49cf-9896-6b740d5fbf23,Bryan Weeks
f2918f36-36bb-4299-8183-2c9c60d0de4f,8186 Capital
c10796d5-b4ad-3737-e6f7-f90399e7ff9c,Josephine Dermatis
cee22b35-816d-4001-b5a6-4c341d8343a6,Victor Kushch
34e1edc9-4c29-6720-7097-e4696c0ab8b1,Eric Anschutz
66696d82-f26d-ed67-fcd5-0c0bcdd7582d,Andrew Rabin
72faf6b3-096d-f49c-f0b4-a81e3ec7c519,Albatross Investment
3356ccf2-8599-41dd-88a9-e017dbfbac31,Matias Ventures
5afa988d-e7a2-f201-361b-53ea7604b18a,Edrizio De La Cruz
83e75712-5847-4710-b638-aa4533840cd3,Carela Holding
6c0bb0d5-ec15-4836-be38-69b99d36277a,Romain Peugeot
a93a3a81-d505-5e29-ad43-0cef6300dd4c,Founders Circle Capital
19442327-4577-eaac-ed06-3904aed79a68,Interactive Brokers Group
141df1af-7971-45ef-7dc7-0327c4bca38f,Jeff Coleman
7ef26a64-22b6-436e-d61f-f92c0b65c33c,Georges Harik
2ced2410-e931-b8e9-739d-366bcc246534,Sam Wen
3e701c58-6362-4643-90db-dbdcc7de5fc8,Global Ventures
aa2cd665-95ff-4baa-bd38-483486e67387,Draper Fisher Jurvetson
7483918a-178e-e004-dc0f-fb13570c0ff6,Animal Ventures
3b4fa7f9-91ae-6a16-4d4d-884f2d6dbbd3,Phoenix Capital
d278bb84-88e2-7c16-8cbf-89df2faa0068,Edward Gunawan
a3578288-66d1-4e89-afc1-b75688ced510,Bill Shaughnessy
cb151e07-5385-68cf-dd44-5224360a4bfa,Lars Fjeldsoe-Nielsen
35afa127-4e29-a84c-e0db-cb83405da498,Michael Acton Smith
74f89151-c81b-7e5a-e6fd-fb0009bee4c0,Boulder Bits
b3932e1e-e510-c07c-2a86-c9203f9094eb,ClearVision Equity
17f03c91-b0ca-2778-d338-78f44cea1947,WS Ventures Management
bf451df3-287e-a5d8-0abc-4e2deaafadb8,Idea Foundry
88efcc0f-b17c-4bc1-a0f1-a43f1eedd3b3,Irwan Bello
3ff43e76-08f9-fca1-ada1-ed2e691af062,Michael McCullough
5db8916b-f5f7-307f-4493-e7cbae4df044,eHealth Ventures
85393710-043f-de76-7010-d8d63c97d749,Wasted Talent
c007a558-e2b1-42c9-bbb9-1fc0aef95ad7,Mandashi
8d2ca103-3428-fbee-8db6-d33792a79a0e,Roope Marttila
d8717668-e52d-424a-ab13-405d1f3ab7dd,o1Labs
59ef67b5-2505-4d00-ae6d-c370e315f14d,Beta Lab
1f3f587c-f039-4cae-8fb4-8fc655c35f2b,Gideon Asset Management
6be827cd-71ac-4160-8724-d31cfdad37d2,Sven Hensen
61ce8b41-9de1-4923-a540-3bde51eef22f,Gira
0bcfb623-d0bf-40da-a717-e202a7629286,Richard Anderson
ba8b2d8d-4a71-48fa-bac1-680eca9d77af,Food & Fun Ventures
9ee7a872-8c9b-94f3-9522-fb1a174362cd,Gus Fuldner
edb810bc-e3d2-49c9-8760-09fd78887365,Breslow Forsythe Group(BFG)
52af54b3-101b-ea32-694b-6feda3ca4f4a,Christopher Ensey
a6b0c262-7093-4afc-af46-535a5712263d,Sayani Investments
402074de-917a-9571-8c21-4c50e24af9a7,Rasty Turek
3d29fa68-6bba-82a2-cd8f-f856ca637cb7,Bob Hisaoka
d1908a10-58eb-c390-129f-83a98387c71c,Echo Capital
499c99a9-fccb-4e64-b3a8-8b4971f32b93,Fiamm Korea
ff302ecd-629c-46be-8db4-f957b9c7f810,Erica Schecher
307ac633-42c8-9eba-5781-7eba8180cebd,Lisa Lambert
5882f4bb-5077-41b9-877b-f0eb6fc14c97,Hermann Companies
e5df8df3-050f-4ef6-9792-e4b34f23a122,Caesar Business Angels
7f35271c-66f4-3d0c-9db8-db7ab18f7e71,autoXLR8R
3858009a-4a2f-481b-b379-deb8290fc07b,MadDog Ventures
ea361465-2921-730e-31b3-5cf8eea82914,Launch Alaska
c8926c14-8a7d-4784-a4f3-839b82939ab5,CTC Capital
1544e493-84d1-7b05-9291-ec95e36f8126,Matt Provo
c0cb0e02-f4fe-478e-9c51-9ab449f154d6,Igor Ryabenkiy
d448a552-3e19-4389-ba55-afccc0bc5b6b,Lunch Partners
8c239c73-f3c9-898c-8dc5-d18e01585f1d,Autochrome
c238ef8c-489b-c3b0-bd53-f3c49f0b34c7,Daniel Dines
844e59d6-8ba3-4900-98f8-09525d875ba6,Prashant Sood
086f37c6-2518-4933-bf9b-93a819b90c62,SeedToB Capital
899f244f-9fae-1885-2f1e-ec88673f756c,Patrick Mathieson
7d5edebb-b05b-81fe-a69d-c8bb5309f89a,TMCx Accelerator
a3ace680-05f2-42f6-bd50-3cb459532199,Jeffrey D'Alessio
996c8489-4289-3a53-f38b-a2c110db4c80,New Highlands Ventures
0ed939bd-7956-44ae-9fa6-f2eeeca510c8,Third Nature Ventures
58529831-cec0-808e-3585-56107d06fb17,Indicator Ventures
c3cbfbca-ec19-4d63-b852-c0c86b7d3d75,BCA Fund
a5de18fd-e354-ce2f-9ec6-d53ad2f5964c,Aggressive Growth Partners
1597ab1e-2bea-8d46-271e-b61a5d9ef34a,Portfolio Ventures
b4686fb0-af9e-477e-a45a-e33c68330587,Wayfare Ventures
a52a8633-2ad4-1185-6af9-28781a238724,Steve Chen
bb497a78-5f0b-4ff6-9d52-bde2eaa25b07,Montage Partners
23fbee08-5f2c-4ed1-a916-0e5d6c850dd3,Reza Behforooz
3bafbcc5-1e66-402d-81e5-bcf861374ad3,G Ventures
b30d1dc9-42b7-4f2a-bdf7-d984a0fdb874,Amrock Ventures
5670fec3-6483-9a0d-bc3f-1cf1268d44de,Tano Capital
eefc3875-a6f5-4853-b0a0-ad97dd9165e0,Hans Black
040e32dd-ede3-3a8e-2e24-bda35eb18ea7,Cyril Moutran
216d0928-c7c4-42e7-b894-351fee09303b,MKT1
488a5fab-176d-4d8f-8a31-c313ef4672c3,Elena Perepelychnaya
cb146a1d-8d4b-418b-8a4f-36e8be3eed66,Maria Croyle
877b7484-45e2-4523-a661-813dc89c0723,Niels Hoven
9c87ba62-6475-4751-8496-a17802c513f5,Laura Butler
d52140d7-e212-486f-8388-debe83b912f1,Jaemin Jin
6384c38f-bcd0-83ef-7ee8-4e3b262a6260,Paul Gu
3bff0dce-3dd0-4e31-921c-7c00708c01df,Maria Davidson
ff32adac-63d7-f914-bfa0-9353d67d1b1d,Jonathon Perrelli
25b34892-d628-4987-aa30-758442a5e29a,Samara Asset Group
b6147db1-bffd-4e8d-9b56-182dc3da2625,Prithvi Ventures
748f132b-4b58-a247-8710-eaa2d1aeafae,Matt Devost
6ede201e-fbbe-47ac-b644-70359556154e,Kane Minkus
cea5775a-4d8d-c5eb-7777-dd0ff7093ee2,Jacob Jaber
51da3f2c-dc5f-430e-be9d-e7af7562e444,Sean Cohan
ee3a6b54-dd87-4be6-82e8-3d4193d1c64d,Elliot friedman
fc6ae16e-c30c-435f-7e81-554e3afce47e,Sujay Jaswa
03039035-2d00-4c1d-8aa2-ed0bd67916ae,Andrej Kiska
b9854653-78cd-4874-8385-1e02e193d3bf,Manta Network
beb26faa-f933-a45a-8ad7-5d2d557c5f69,Misha Chellam
8e820f75-ab4e-4fce-b260-fa04e345a87a,Dismatrix Group / Planthesis Fund
7f5ed6e2-d635-7683-8d7d-c89ecdeca681,Dave Sherry
3ebc957e-eae3-7c2e-ac61-19fee7c3da89,Konstantin Nikolaev
f3991725-46a9-db81-2e26-ee20e4380cf9,Outpost Capital
7e393e4a-baeb-0cd2-d91a-f1806846e9da,Rick A. Heinick
34b5b5b2-424d-4df6-b193-3e1d7aba2097,Convective Capital
d505a0aa-60f4-4f65-917a-c6ded58cd458,Darin Tuttle
3d21a9cc-e19c-445d-b977-54cc88d2897e,Yaniv Shmueli
81b7dd36-f21b-b5b7-1231-d54ca8dd4d82,Relay Investments
f96a6ad0-e91c-8d0c-8f68-dd9b0767fd38,Canva
bbc37581-7ebe-9fc9-de64-1cf2acce27ed,David Zwick
348c23db-f375-3404-6b96-3875781abbb1,İşbank
2226e4b2-4f65-08a5-eac5-bfd27c7a6c9f,Stan Boland
f2afb1b9-0ede-f52a-6b93-b348b27503e2,NC IDEA
c3dc3982-4dc8-428e-bb8d-3f35d4ad928c,Multiply Ventures
f979c002-f050-06c7-5f4e-7c8dad885569,Edith Harbaugh
378e7d65-fa66-4637-bd39-5e09019382da,QCP Capital
c32d89d7-40de-4f69-98c8-c8fb7011c359,Silicon Valley Syndicate Club
447204c0-d900-11a1-85c5-01d90a3a9b5f,John Frankel
b4c723da-d9da-b3db-d8eb-72f1d00fde44,Hastati y Triari SL
5f449d20-4820-41b4-80c5-1651bc769e5e,Parity Responsible Technology Fund
369e7a32-f48f-4b74-8339-e0b2bff8e126,Spartan Labs
157ade4c-ba9b-4a83-bc24-533e8da84b68,Michael Sindicich
de8f39d6-d256-3bc3-d8d0-01eafeca8852,Alex Polvi
ca32f0a4-839d-4e83-810e-c33a54b40647,NJEDA
525016b2-8667-404e-bf8a-c0f305e4755b,Beta.Ventures
01a3a9f8-de31-4e0b-b14e-8fd297f41783,Matan Paz
dad02cd1-35bd-40bf-b289-cf66c703964f,Silverstrand Capital
0202e2a3-6b6c-4d6b-c3db-a9a500f75c3d,DG VENTURES
c48ab98d-7f3f-4553-a5ef-0865da4bd13c,Iann Dior
70ddb224-6b50-8885-daa8-1de1014ecec1,Nicholas Woodman
cdeca26f-7b59-13a4-6ed7-2a30b9352382,Blake Coler-Dark
a862bacb-68b9-4406-8e5c-1f94bc3d514e,Ray Sylvain
f6664e50-30d4-4bc3-9238-e199d81bbc11,Cleo Abram
8da0c6b2-e137-6338-e192-5c7a9293c410,Richard Ling
27af8c19-1767-2d4a-2e1b-775426e2af34,Amr Awadallah
2bddd18e-01af-435f-aca2-789fd70bc73a,Francis Santora
be2d202b-33c0-45f1-846d-cfa479ddc91b,True Capital Management
d8bde2b0-a371-abc1-8ee7-ed9d2bd83e3f,YJ Capital
f9a95e5a-d4f4-47bb-a3c5-cb2b0a7a86da,EGB Capital
abfb9b44-09cd-4d52-94ee-153667def6e1,Omar Johnson
b5c82ecd-a716-48c9-b60c-7d1f82aa86c3,Jim Huether
dbd2ea6d-2a2f-4da2-afc0-bcd7d9033871,ASU ScaleU
cf2c678c-b81a-80c3-10d1-9c5e76448e51,OpenAI
2a1e5e6b-4251-ce80-64e1-d6efc9bff23b,Vlad Panchenko
c959de45-99af-418b-8b7d-ee67a08540e3,Ascent Energy Ventures
44be93cf-98e3-6035-d6b7-a302f25299d1,Steve Huffman
0b56c6c5-af0d-bc76-7bcf-aad87d15b5e3,Nic Brisbourne
17717752-c220-4783-93bc-446a0de1150d,Brent Saunders
4a6f87af-c888-4a71-bbb3-3778b3de4cbd,Arian Sharifian
c8035507-1090-48d2-b56b-d2cc22bb423a,Mashhur Haque
4c666d18-48ac-4111-a429-904788e23b41,Lagoda Investment Managers
5ab06082-6f6b-6d18-8c86-a538cd13da27,Hing C. Wong
eca7bb03-f600-4ebb-abaf-754afc8cca18,Jesse Coren
2a50ec53-9205-4bcb-8a01-4797bb0db287,ASLI RI
99a74b38-00c6-1672-3f2f-070d24682fc4,Ameet Ranadive
a066dfe4-089d-32ac-ab09-731593678d2e,Brad Gessler
7ccbce2e-103d-4f01-ad12-54e54cefda6c,Saniel Ventures
99676010-93b9-d15f-52d3-8a074429a17b,David Zug
f7f941ba-4488-4100-b53f-a8c48652c865,Social Graph Ventures
3b5ba0f5-0122-7824-f7a4-44e9bbde6806,Terrence Jenkins
9715de90-0089-4c0f-8f09-5640385cf66f,Draper Startup House Accelerator
083cfc48-e1e7-49cb-b311-59877e046c37,Behind Genius Ventures
22db95fb-29e0-1489-4f14-849031c49f21,Paramdeep Singh
9fafb1a4-ea9f-45da-9ff3-60e7aaf3ab12,Ivy Venture Group
95b7d203-9ca0-cbe1-c8c8-465ca7e8a72d,Marcus Segal
6087c332-6578-413d-81f2-4d989c35f852,Haichen Shen
0f24acde-5ea8-22d3-31fd-11d4e0a7024c,S-Cubed Capital
3305b4bc-ca50-fdcf-a1ff-3adcfd254ffa,Leo Resig
1d5396f4-4f18-515a-2111-b27d90c4b9dd,Christopher Guest
3dc7b00a-eada-ceb1-c41c-c8b6a0e5949d,Jay Simons
723d3358-f279-4258-bf6c-15cdcf643d3e,KI Capital GmbH
b028ff70-0480-e19f-d746-9088435ec828,Raj De Datta
fac3125c-e94c-4d36-8a6d-10812a994e54,Defence Trailblazer
bd118cd2-b8c6-462b-8c3e-c8392f394496,Techstars Future of Longevity
dbe79104-ae21-42ec-a681-403436cab1ba,Camel Ventures
9b79e8f2-d99f-2751-6620-2e22ff45780b,Big APPl Labs
c78005a0-546f-e0e9-030d-577e170188a7,Eleni Bousis
b586b9e5-d5bc-4ba3-9820-5772df0b0f32,Niche Capital
31955199-685b-dcb8-3007-38b5837ffdff,Draganfly Innovations
227adceb-007c-9d42-3e47-af77e5de999b,Neil Young
b764fc64-a749-412f-bed3-4fbbed668898,Dream Maker Ventures (DMV)
6a6f1d08-51c7-4790-beb5-c4d2b0f8c686,Tobias Wittich
f7404848-165f-f20f-9ce0-5f03a4ba3af2,Emagen Investment Group Inc.
299a101c-566b-42b1-bbe7-dbbe11453fdd,Wayra Brasil
d0e59356-c139-31f4-59cc-12529b11e36a,Project 11 Ventures
cdd397e7-7850-40fd-8c56-9cff0893ddc9,Michael Wong
80f78b5b-3d9d-5f17-9f59-bcd6c9298bdd,Halcyon Capital Management
b1c80d84-de2b-23e7-a284-f4f8800daa45,David Wells
005da640-4ae2-325c-c6c2-8079b64a9885,Morio Kurosaki
7bb38630-368f-43eb-bf7a-74f9b144d864,Bo Du
6dc3f016-37e1-49e2-540f-d5a70c0c6037,Kyle Parrish
36a5d0bd-8c31-478b-887f-86ca9be473c0,JST Capital
18e6d06f-d087-4f88-908b-c53caf350d5d,Interface Fund
1a03af11-f283-46e1-9d5c-ca5f5ea1753f,Jorma Heinonen
02f5ce25-6b5d-44a6-a64e-359f76c74686,Ecliptic Capital
5707b8f1-972b-0242-5326-b2d37f80d2d4,Youcef Es-skouri
f5eff490-1fb1-184c-80b6-68433ea3fa6c,Core Ventures
0fb36756-ee0c-4bf4-ac98-5e21bd0cc1f8,AB Initio Capital Management
904c6bf2-9840-44a8-af7c-37ace1bc6362,Mike Cooney
647ebefc-7214-f49d-7da7-cb0b2bd2e5ad,Jonathan Swanson
cf5143c2-b2e7-4776-ac11-0a63e6ebf9d8,Adam Haber
ee6b9d31-5ad0-445e-aef7-ff9992a7407e,Primeblock Ventures
f18a4da6-11d2-45e1-a76e-cc488438a3f4,Mark Morse
779fb365-1c64-4587-9687-7de195307eb0,Yuval Golan
29107d06-187b-b915-752b-e89c646b5306,Jun Nishikawa
55902ef3-aa70-01ac-144d-c89f9dec9780,ideaTree Inc.
f2751721-77a2-e3aa-ec60-19e78d57a5d5,USS Innovate
77d30243-95cd-4102-9eb3-c2c76ad2d29c,Weijia Yu
c9f8b9a7-9dc4-49f6-92db-e7a8ad072b45,Energy Transition Ventures
1decc42c-f38a-016b-9ff2-e3c7b8bcf782,Black Sheep Capital
26aed7ec-ff2c-07d3-ba78-4e97e14df157,Sebastien Pahl
bfef9258-c18e-d0b7-dbba-d7881625d8ca,Trevor Healy
808bb83a-b2b3-ea7f-7777-80e967c701fb,Scott Shleifer
95247535-778b-4f00-a4b8-e9d91e7a0a2d,Signal Ventures
783b3219-86bd-4ef1-83d8-88bc130e24f2,Google Assistant Investments
1cd4d9bb-c363-e83e-d839-fe661d50690e,RANK Capital Group
df59e4dd-c469-404a-aa52-965bf84fccb6,Vitality Capital
6f396fd0-895e-dd71-ec1d-517f56b390d9,Disruptive Technologies Venture Capital
430eaf0c-3f29-4256-bb47-df857f1f3a3d,Alex Chan
92b49769-d294-495b-803f-3e1d35912df2,The Syndicate Fund
ffb13f04-cb91-648b-ccbb-b01935de4e11,Unified Factory
e886e1db-0b91-4dc0-bd2e-1afd9e868f22,ABV
dd4c971a-ab9e-48c1-97e4-5aa21c4f272e,First Spark Ventures
098a68e9-da08-4f90-833b-50b23da7b9ef,Booster Ventures
7fb5f111-3e22-4b4c-9867-d47ee0cb6c87,Cornell Tech Syndicate
7ae85f18-0b4a-3acc-e16c-44d36eaae5e2,US Angel Investors
e6449ca5-2268-5cf7-96ca-b808a234da00,Dropbox
93cb1f0f-d501-43e3-9058-9ae463e463de,Kashif Bukhari
935c68d4-687b-dadd-af0f-b7dca28f69b7,Virtus Inspire Ventures
3190113d-87a6-4ff4-b49f-86171e9002ef,Kudos Ventures
f16da713-acdb-c0e6-640e-58de6c3329ab,Pittsburgh Life Sciences Greenhouse
f2cabdbb-e6ad-4d49-b68e-03ff5f92e62f,Cypher Capital
3903c334-80dd-401e-874b-7376a8cb20c8,Jason Boehmig
cf2a2fea-93ef-4855-8cb9-77bcb3580ffa,Hayek Capital
579d2e6c-abf8-e9d9-e8ea-ec4461c62676,VGO Ventures
17f4c6d9-1241-f47f-fbba-c60cb1ec7218,Michael Gonski
f7766264-9dfb-d573-6255-a4f3c1445cca,Megazone
79b3860e-3831-4133-b0dd-7e3d9df2917c,Smart Launch Ventures
730ba9ad-58bc-d956-670b-90a449f8c84b,Menora Mivtachim
2d6fd5b9-7c9a-4b4e-9d26-006666cd6a48,1Flourish Capital
c4b8b9f6-279e-4e3f-a244-70f50afd4206,Benzaiten
0257913d-579e-4e64-8e52-5f6a4535b450,Stephen Jurgella
1c861ac1-2bb1-a843-c45e-aa17546cfb2c,FinTech Collective
db2af040-6ad2-41f6-aff4-357f3c422411,Paul Rieger
0e92d693-f303-4682-a6c2-2602f82612ce,Peter Pan
98644a93-5af1-798d-d59c-4d831a56288f,The Broadway League
8630cfc5-716d-4592-aac7-f3a16e640a6e,Ted Atwood
4b69d94e-c1a3-457f-973c-cb469694900d,Keita Ryu
32109616-7db2-d24b-be8e-59796c1b3cde,Jack Abraham
6eeb5248-6cd3-c8ae-4607-1839949100f1,Hamid Shojaee
5c5e46d9-4f16-4dcd-7cdc-861c829c6e91,Tezign
7a92fa55-cb27-485a-9915-68875be710f0,Trupti Natu
e8b70962-beb5-73ec-1871-0e304f5f9d71,AVRO Accelerator
f36b1c74-2600-843c-ccf9-cf3fc667dfaf,Stephen Blum
9c1e57cb-90c3-edb2-6522-875bf94eae1c,Max Cutler
a6753522-cb8d-5a99-5769-6dd2a59519e1,D. Frank White
e3db660f-f837-1c86-9c8c-dc480ae44671,Heritage Provider Network
a275de55-d378-b576-6ae5-cf0d4de4c3ae,Sten Tamkivi
42214538-581e-cd5f-c0ea-05b2731343e6,BrandProject
301b8052-2296-910a-64cd-f05315a49dcd,Tarun Khanna
60fd5683-cf01-49d2-baed-a58011f60748,Uri Boness
2857ef7b-56a8-4ffa-a727-58385abce8e8,Adam Cotenoff
20d17f7a-e222-4cf7-8a82-171b6e0d640e,Russell Kaplan
8b72d07b-a571-fa2b-7e63-6fbbb631c53b,Boost VC
7d1605cc-104f-4dd2-8380-65b790feacbf,Timothy Lawson
f5980db2-54e2-7db9-1bd4-5bea0411bc00,Gil Kaplan
420acb8b-493c-47b5-8ed0-106513bfb55b,DEFT
722d3296-0730-8d0f-b4f4-b224da28f8a6,Scott Faber
e4243254-9197-4e1b-b6f4-c4111097f93d,Ion Pacific
455de26b-8696-4171-9052-7710e19af2ba,AZDAG
42c33759-ff72-4851-b455-72a80ef98239,Nitish Sahoo
abbb2bcc-167c-4c9c-96dd-a9e32beb01fc,redphone Crypto
9da5f061-d60b-46df-9d24-cd645db96c99,Belcorp Ventures
0770e419-3f95-2a22-57a8-d5f787508a89,Adam Lisagor
513002b5-395b-4ced-bb55-458a33deda98,Grenfell Holdings
2a26f393-f727-4e93-9b1d-0dd2bdefb69f,Integral Venture Partners
a7e4b423-825d-fd08-853a-62eb0c47e4da,Synapse Partners
a59f582a-65fe-81ab-9ec2-1f45449f4ca8,Tomer Weingarten
90f3e5d9-f03f-4628-a45b-907a9acd493a,CZPartners
49b7ce4c-c64e-497b-af96-b767c359f566,Banyan Ventures
37b5d8ce-b90a-4f16-b991-823d1d116ad5,Bryson DeChambeau
9305dd9a-f67e-3e98-6d77-204bc388e56e,Lars Björk
3f341551-54f9-b620-70c8-55190a02957a,Grant Miller
901c3ad2-30a6-a5ce-61be-d45810cb515a,In-Q-Tel
9ba9e8c0-c0e7-4a57-aac9-97ed57dad60b,TSF Space Cowboy
41f5a476-9418-935d-4b8e-72ebe1eab169,Shopify
8053b6fe-48b6-46d1-aaec-4d92f7c9c714,Yi Sun
9b98b0fb-3000-4f7b-87d2-d283b02b307c,bd Partners
af1f625f-4e23-076c-e058-f3a29cedf2a2,Mark Usem
9998b76f-890a-40d7-961e-3bc9e3517a26,Dave Kellogg
8024bd30-2630-164d-22b1-5716427bcb18,Annection
5c1486df-c8d4-d1ba-cb36-6a651c067c8d,Phi Square Holdings
624481fb-a0ea-4e2c-8e7e-b23581105604,Kirk Brown
2e996fb5-c26a-57e7-4365-61dfcb088f6e,Gordon Rubenstein
42ae788c-fa45-42f8-b014-90ef99775f8b,Samantha Chien
27714df5-5988-4fda-8208-62f79921c49c,Ayaz Kabani
146bf851-4a95-4c8f-8736-2b1a04a20790,Karan Maheshwari
9d7eff71-fc66-cf6b-596e-5cd2143e5263,Berkay Mollamustafaoglu
bf2921da-0fd4-d55b-bb33-8d982d692a75,Christine Lemke
bdb89d4d-6960-67bc-b1a2-2853681ebf62,CapHorn Invest
852ac3e6-fc1f-46aa-baa3-b4e7aa7fcc0f,True Beauty Ventures
ea8d7bdb-b5f4-4785-96f6-68cb6a0597dd,Everse Capital
17b2193b-c34f-489c-a957-5274292a23db,Seldor Capital
248f4214-eedd-0432-0807-8c186ccca30f,Fitbit
62de53e5-1e96-4c3a-9d1c-0ad0e83027b4,Jack Saltiel
74056c68-23f6-43da-be74-795dbb2f8618,OBRATORI
b1470f4d-5f30-9898-71eb-ffc251a13a32,Kaiser Family Foundation
b98b4c41-6400-0fa0-fd5d-a13e2ef95472,Todd Goldberg
fcc1428f-e462-47f4-ab87-5ee7b11628fc,GS Futures
2a9ff478-7e37-a3be-4745-ad2cb3129470,aws Gründungsfonds
a94add81-ce94-47bc-9022-dced578b3dec,Mohammed Badi
73202e88-88dc-468b-a20f-52dd9808d8a0,Felipe Affonso
982d6e83-075b-4595-a289-234f1f13774a,Pasudeco Development
a18cb3a8-eb49-44e2-a5f1-a86a222d44d8,SOPHINCAP
dec6ae63-31d2-4b90-8a33-7834ce094c79,Sica Ventures
02a25a6f-3bb5-ec83-7ea4-4a234ef06ccd,Phil Hui-Bon-Hoa
1d6ad266-0317-d671-13ce-d149528ad2ac,Seed San Diego
4e415695-7d51-4a4b-92dd-4c1638fb7ac2,Mansi Singhal
0cc8c2db-bd08-4edb-5f2d-3bfc1837bdd1,Nexus Venture Partners
6bb50cb2-e496-c67b-55fe-d550e50d26ef,Jimmy Hutcheson
72b6f767-3f16-4541-960b-8a6b21beeaae,Muj Syed
f04ab3e0-ff1f-4adf-934b-a050dd3ccb4a,James Dame
f33a304a-b010-4b75-8b94-f5417402a89a,Özbeyen Atalay
5895867d-0167-12e0-d80a-6c3fca1341ad,Wolfgang Schickbauer
7726f298-0176-4256-8ec6-a7cbefbd8bc7,Curql
6541a919-2c0f-493d-b699-12b9b989b85b,Vagn Sørensen
fbae4cbc-f507-440d-beef-b4b1e7c64b3d,Magna Investment
06f569d0-a15a-56ee-fdc0-cd76543374f2,Jared Friedman
3fedd99b-014b-22cf-c5f8-813265290fad,Rob Norman
a6e274b2-0631-455a-8e5c-bf31053e420a,Aristagora VC
2a670aaa-bf53-012c-ff1b-b39dc4abe0bc,Autotech Ventures
ba47d288-a213-04c6-5b80-a159d94a1490,Sebastian Knutsson
1d2ef72d-b6cb-6529-672c-92fe8d0c013b,Micah Gantman
e57c23b4-b01d-4ef7-9499-15a35d66c7bc,Pentathlon Ventures
edc66b72-418f-4fc8-b4fe-fb864a5614da,Ralf Fischer
cdf2c7ba-511f-cee9-fbfe-7ca27284a228,Clara Shih
95f2fb59-5080-288d-051d-7ddad8356523,Andrew Endicott
ebf6e63e-adf4-4f07-beb9-08ba838efc97,The Explorer Fund
91017a78-5921-4304-8fce-453ac6565233,Rogue Capital Collective
e6b34457-986c-16f0-565c-28a7a3931569,Rajiv Dadlani
1d7f032d-1641-3ec5-4a43-f997e7162e8a,Scott Ryan
b3103867-cbb5-4db7-968b-99aec397d0fa,Foundation for a Better World
e84ee39b-b6c8-1ea8-ae01-15baf172138d,Harit Talwar
272c54a5-17fd-4e27-936a-1c38b9893f7c,w3b.vc
a6e33065-932e-2430-4a3f-3a2fbdc396ce,Cavalry Ventures
e2a39a3c-f237-eab4-7fc4-131ce3830b95,Stackscale
b881cfbe-6f39-4b60-a066-c3aed48dcebf,Grand Shores Ventures
7c8ccc9d-7639-476d-b853-db1f366fb5c5,Kenneth Charles Blume III
7febc119-5d31-00e5-f7fb-02a96fb9a40e,Linnea Roberts
